Date,Open,High,Low,Close,Volume
28-03-17,80.06,80.68,79.9,80.68,8867
29-03-17,80.72,81.11,80.72,80.95,14135
30-03-17,81.4,82.1,81.18,81.78,12282
31-03-17,81.58,82,80.8,80.8,15167
03-04-17,80.08,80.36,79.95,80.36,33745
04-04-17,80.61,81,79.84,80.56,9317
05-04-17,80.6,80.99,80.6,80.88,6023
06-04-17,80.93,81.63,80.81,81.63,25145
07-04-17,81.39,81.75,81.07,81.29,11721
10-04-17,81.6,82.11,81.6,81.63,9104
11-04-17,81.86,82.29,81.62,82.15,30139
12-04-17,82.14,83.09,82.14,82.99,19190
13-04-17,82.96,83.95,82.9,83.61,20958
18-04-17,83.99,84,83.14,83.31,19838
19-04-17,83.1,83.19,81.86,82,46809
20-04-17,82.5,82.91,82.47,82.72,11994
21-04-17,82.76,83.13,82.76,83,22360
24-04-17,83,83,81.82,81.95,13446
26-04-17,81.75,8.26E+01,81,82.36,16104
27-04-17,82.53,82.68,82.19,82.22,25968
28-04-17,82.2,82.2,81.47,81.63,18228
01-05-17,81.55,82.59,81.55,82.42,21792
02-05-17,82.56,83.34,82.53,83.34,13712
03-05-17,83.78,83.79,82.5,82.79,12359
04-05-17,82.9,82.9,82.01,82.2,15211
05-05-17,82.2,82.49,81.45,81.49,18831
08-05-17,82.11,82.47,81.06,81.68,18159
09-05-17,81.45,81.74,81.2,81.7,19673
10-05-17,81.5,81.95,81.15,81.86,17033
11-05-17,82.01,82.64,81.61,82,19907
12-05-17,81.25,81.38,80.72,80.87,15692
15-05-17,80.6,80.82,80,80,16100
16-05-17,80.54,81.05,80.5,80.81,16139
17-05-17,80.97,81.03,79.6,79.72,28078
18-05-17,79.41,79.55,79,79,19345
19-05-17,79.23,79.65,79,7.92E+01,12366
22-05-17,79.7,80.13,79.33,80.01,12303
23-05-17,80.39,80.57,80,80.1,21072
24-05-17,80.38,80.38,79.73,80.38,23444
25-05-17,80.85,81.15,80.5,80.7,14335
26-05-17,80.49,81.09,80.49,81,11662
29-05-17,81.11,81.26,80.69,80.69,20713
30-05-17,80.7,80.91,80,80,19126
31-05-17,80.23,80.84,80,80.83,17205
01-06-17,80.65,81.8,80.65,81.8,16717
02-06-17,82.02,82.63,81.73,82.06,17050
05-06-17,82.6,82.6,81.89,82,12391
06-06-17,82.01,82.01,80.74,80.81,16000
07-06-17,80.75,80.75,79.95,80.45,16499
08-06-17,80.06,80.16,79.57,79.79,21706
09-06-17,79.74,80.3,79.51,79.8,18803
13-06-17,80,81.29,79.96,81.29,22759
14-06-17,81.36,82.2,81.18,82,14246
15-06-17,82.1,82.64,82,82.38,17280
16-06-17,82.59,83.21,82.33,82.85,20649
19-06-17,82.84,83.46,82.8,83.46,18563
20-06-17,83.47,83.47,81.91,81.92,22627
21-06-17,80.8,81.1,80.4,80.65,22959
22-06-17,80.62,80.99,80,80,22868
23-06-17,80.01,80.2,79.6,79.75,20391
26-06-17,79.77,80.2,79.5,79.9,15889
27-06-17,79.8,79.8,78.64,79.17,25904
28-06-17,78.78,79.47,78.75,79.47,21492
29-06-17,79.5,80.24,79.16,79.39,33859
30-06-17,78.94,78.94,77.19,77.3,23253
03-07-17,77.5,77.5,75.94,76.4,42177
04-07-17,76.5,77.15,76.13,77.14,20432
05-07-17,76.92,76.99,75.85,76.19,49131
06-07-17,76.79,77,76,76.5,20363
07-07-17,75.8,76.18,75.24,76.18,24366
10-07-17,76.5,76.53,75.93,76.2,19442
11-07-17,75.67,75.88,75.1,75.21,21195
12-07-17,75.31,75.38,73.82,74.06,27196
13-07-17,74.74,75.3,74.7,75.06,70796
14-07-17,75.51,75.52,75,75.39,15844
17-07-17,75.41,76.06,75.2,75.57,20933
18-07-17,75.95,76.29,75.66,75.87,35933
19-07-17,76.19,7.70E+01,76.19,76.94,14733
20-07-17,77.15,77.3,76.3,76.4,25780
21-07-17,76.2,76.5,75.8,76.05,10780
24-07-17,75.99,76.05,75.5,75.86,91870
25-07-17,76.2,76.77,76.07,76.51,65010
26-07-17,76.46,76.59,76.08,76.51,22225
27-07-17,76.49,77.15,76.46,76.8,11437
28-07-17,76.91,76.91,76.38,76.53,11108
31-07-17,76.98,76.98,76.11,76.93,16006
01-08-17,76.66,77.76,76.5,77.69,20570
02-08-17,77.49,77.82,76.8,76.93,14450
03-08-17,76.9,77.09,76.01,77.03,12677
04-08-17,77,77.4,76.97,77.29,15794
07-08-17,77.81,77.89,77.2,77.29,24688
08-08-17,77.44,77.9,76.79,77.2,18940
09-08-17,77.37,77.84,77,77.23,35117
10-08-17,77.39,77.55,76.94,77.3,17561
11-08-17,76.91,77.34,76.3,76.8,43602
14-08-17,77,77.47,76.7,76.79,31878
15-08-17,77.46,78.5,77.46,77.95,25905
16-08-17,78.2,78.95,78,78.19,22262
17-08-17,78.5,79.49,78.5,78.86,33978
18-08-17,78.4,78.95,78.19,78.67,40222
21-08-17,78.98,78.99,78.14,78.16,23078
22-08-17,78.5,79.33,78.5,79.1,17644
23-08-17,80,80,78.5,78.57,22566
24-08-17,78.16,78.68,77.89,77.89,27638
25-08-17,77.6,77.77,77.1,77.13,21144
28-08-17,77.39,77.39,76.68,76.82,17536
29-08-17,76.77,7.68E+01,75.77,76.61,30062
30-08-17,77,77.31,76.62,77.2,14793
31-08-17,77.21,77.92,77.15,77.55,13102
01-09-17,77.79,77.96,77.44,77.8,13136
04-09-17,78.1,78.1,77.64,77.9,19873
05-09-17,77.9,78.6,77.57,78.6,15121
06-09-17,78.91,79.02,78.48,78.59,16204
07-09-17,78.99,79.18,78.62,78.72,15030
08-09-17,79.14,79.14,78.5,78.75,19918
11-09-17,79.15,79.42,79.03,79.24,21837
12-09-17,79.31,79.78,79,79.43,18816
13-09-17,79.5,79.5,78.81,78.91,20243
14-09-17,78.9,78.94,7.85E+01,78.58,17195
15-09-17,78.95,79.24,78.68,78.85,33291
18-09-17,79.24,79.24,78.26,79.05,18395
19-09-17,79.05,79.06,78,78.02,36412
20-09-17,77.99,78.37,77.75,78.23,8286
21-09-17,78.01,78.01,76.97,77.03,22132
22-09-17,77.15,77.53,76.84,77.42,17293
25-09-17,77.5,77.57,76.95,76.95,15661
26-09-17,77.01,77.52,76.81,77.46,11569
27-09-17,77.44,77.45,77.19,77.27,21183
28-09-17,77.24,77.5,76.96,77.42,18444
29-09-17,77.4,78.07,77.35,77.86,13465
02-10-17,77.92,78.17,77.78,77.82,8757
03-10-17,7.80E+01,78.02,77.52,77.53,49396
04-10-17,77.7,77.7,76.31,76.48,17382
05-10-17,76.32,76.58,76.11,76.41,33946
06-10-17,76.42,76.89,76.36,76.73,19380
09-10-17,77.07,77.6,77.07,77.41,13165
10-10-17,77,77.73,77,77.35,24953
11-10-17,77.24,77.94,77.16,77.78,14687
12-10-17,77.85,78,77.78,77.87,23898
13-10-17,77.85,78.15,77.73,77.95,18992
16-10-17,78,78.25,77.75,77.75,17591
17-10-17,77.8,78.36,77.57,78.23,35892
18-10-17,78.3,79.25,78.23,78.96,37517
19-10-17,79.25,79.56,78.79,78.84,26212
20-10-17,78.86,79.19,78.58,78.99,21101
23-10-17,79.2,79.29,78,78,19451
24-10-17,77.98,78.54,77.78,78.23,16220
25-10-17,7.83E+01,78.98,78.23,78.85,11625
26-10-17,78.87,79.39,78.79,79.26,22618
27-10-17,79.3,79.8,78.5,79.03,24003
30-10-17,79.49,79.5,78.69,78.8,27052
31-10-17,78.8,79.49,78.76,7.94E+01,24258
01-11-17,79.42,79.8,79.38,79.48,33811
02-11-17,79.96,79.96,79.02,79.02,22999
03-11-17,79.41,79.84,79.07,79.57,17193
06-11-17,79.6,79.96,79.42,79.5,10766
07-11-17,79.66,80.62,79.66,80.52,19221
08-11-17,80.5,81.11,80.5,81.01,18889
09-11-17,8.17E+01,82.08,81.55,81.92,58787
10-11-17,82,83.02,82,82.81,17554
13-11-17,82.62,83.11,82.62,82.93,22362
14-11-17,82.15,82.35,81.88,81.96,18420
15-11-17,82.35,82.44,81.55,81.55,22353
16-11-17,81.58,8.20E+01,81.1,81.45,20243
17-11-17,82.37,82.37,81.45,81.48,23977
20-11-17,81.36,81.63,80.95,81.63,16897
21-11-17,81.6,81.8,81.18,81.65,19296
22-11-17,82.28,82.28,81.8,81.9,35921
23-11-17,81.94,81.94,81.1,81.56,18396
24-11-17,81.52,81.94,81.1,81.86,10658
27-11-17,82.26,82.36,81.91,82.19,10668
28-11-17,82.31,83.31,82.19,83,21030
29-11-17,83.25,83.43,82.82,83,97247
30-11-17,83,83.71,82.94,83.55,26466
01-12-17,83.86,83.87,83.23,83.59,15508
04-12-17,83.61,83.99,83.16,83.34,30176
05-12-17,83.27,83.27,82.8,82.81,35655
06-12-17,82.32,8.32E+01,82.32,83.16,18533
07-12-17,83.12,84.26,83,83.85,27212
08-12-17,83.69,83.74,83.29,83.33,17411
11-12-17,83.43,83.68,83.24,83.39,22788
12-12-17,83.19,86,83,85.99,45104
13-12-17,86.01,86.99,86.01,86.5,19589
14-12-17,86.52,86.75,85.54,86.69,19053
15-12-17,84.93,85.34,84.78,85,25924
18-12-17,85.25,85.28,84.6,84.95,13259
19-12-17,85.31,85.53,85.22,85.5,21156
20-12-17,85.05,85.05,84.36,84.81,63845
21-12-17,83.99,83.99,83.21,83.64,24010
22-12-17,83.69,83.85,83.17,83.17,17568
27-12-17,84.1,86.21,83.09,83.18,12341
28-12-17,83.5,85,83.15,85,18200
29-12-17,83.56,83.95,83.35,83.53,6305
01-01-18,83.56,83.69,83.03,83.25,7320
02-01-18,83.56,83.69,83.03,83.25,7320
03-01-18,83.54,83.54,82.92,83.41,9372
04-01-18,84.08,84.08,83.11,83.11,15564
05-01-18,83.8,83.8,82.67,82.8,15572
08-01-18,83.23,83.52,83.02,83.22,12322
09-01-18,83.51,84.07,83.23,83.57,16760
10-01-18,83.57,83.57,82.16,82.24,14417
11-01-18,82.01,82.28,81.43,81.8,15318
12-01-18,81.81,81.85,81.17,81.17,14120
15-01-18,81.17,81.21,80.91,81.01,20712
16-01-18,80.99,80.99,80.5,80.5,15590
17-01-18,80.5,81.18,80.5,80.68,12823
18-01-18,80.99,81.1,80.28,81.1,18647
19-01-18,81.14,81.14,80.4,80.69,5760
22-01-18,80.69,80.86,80.25,80.27,13455
23-01-18,80.58,80.9,80.48,80.78,14351
24-01-18,81.08,82,80.94,82,15968
25-01-18,80.83,81.01,80.45,80.74,19654
29-01-18,80.85,80.87,79.97,80,14848
30-01-18,79.6,79.83,79.22,79.22,17800
31-01-18,79.19,80.6,79,80.6,16560
01-02-18,80.5,81.13,80.5,80.86,18518
02-02-18,80.85,80.85,79.77,79.91,19213
05-02-18,79.75,79.8,78.5,78.5,17728
06-02-18,78,78,76.57,76.84,41851
07-02-18,77,79.56,76.5,77.5,29068
08-02-18,77.2,77.78,76.66,77.78,18325
09-02-18,76,77.43,76,77.05,20172
12-02-18,77,77,76.5,77,18939
13-02-18,77.11,77.9,76.85,77.9,25340
14-02-18,77.89,77.92,76.9,77.07,15979
15-02-18,77.03,77.64,76.72,76.78,27822
16-02-18,77.06,78.99,77.06,78.99,22964
19-02-18,77.19,77.9,77.19,77.74,14647
20-02-18,77.36,77.83,77.2,77.74,18305
21-02-18,78.28,78.74,78.07,78.29,13436
22-02-18,78.5,78.5,77.37,77.37,12604
23-02-18,77.62,78.44,77.62,78.06,17392
26-02-18,78.71,79.63,78.48,79.63,23938
27-02-18,79.55,79.64,78.99,79.39,29414
28-02-18,79.56,79.58,77.69,78.03,20161
01-03-18,78.32,78.44,78.14,78.31,18125
02-03-18,78.78,78.78,77.99,78.77,24372
05-03-18,78.39,78.56,78.03,78.33,13545
06-03-18,79.08,79.2,78.05,78.19,16232
07-03-18,78.34,78.49,78.06,78.09,13045
08-03-18,78.09,78.53,78.05,78.53,17824
09-03-18,78.61,79.32,78.6,79.22,17542
12-03-18,79.23,79.94,78.91,79.2,27624
13-03-18,79.33,79.33,78.83,79.1,10206
14-03-18,79,79.05,78.62,78.63,15733
15-03-18,78.77,79.95,78.39,78.75,15697
16-03-18,79,79.36,78.77,79.36,13254
19-03-18,79.6,80.26,79.6,80.22,26651
20-03-18,79.77,79.78,79.51,79.61,72347
21-03-18,79.37,79.49,78.6,79.14,458964
22-03-18,78.58,78.77,78,78.5,25659
23-03-18,77.84,78.18,77.76,77.89,19657
26-03-18,76.74,77.77,76.66,77.69,24768
27-03-18,77.65,78.02,77.59,77.98,28715
28-03-18,79.5,79.5,77.7,78.15,24007
29-03-18,78.64,78.92,78.19,78.31,29085
03-04-18,77.61,78.3,76.5,76.56,26345
04-04-18,77.09,77.4,76.5,77.31,23708
05-04-18,77.41,78.08,77.41,77.91,24240
06-04-18,78,78.31,77.95,78.17,26824
09-04-18,78.21,78.68,78.19,78.49,24140
10-04-18,78.2,78.7,78.18,78.61,15416
11-04-18,78.5,78.5,77.93,78,26606
12-04-18,77.51,77.72,77.21,77.29,22794
13-04-18,77.23,77.81,77.12,77.28,32648
16-04-18,77.33,77.53,77,77.3,23999
17-04-18,77.5,77.73,77.33,77.33,17124
18-04-18,77.85,78.03,77.81,78,19603
19-04-18,77.93,78.24,77.64,77.64,23652
20-04-18,77.41,77.59,77.33,77.41,14925
23-04-18,77.4,77.68,77.4,77.55,23396
24-04-18,77.69,78.38,77.58,78.28,25256
26-04-18,78.22,78.74,78.2,78.6,19032
27-04-18,78.6,78.94,78.6,78.84,22697
30-04-18,79.31,80.4,79.26,80.31,17303
01-05-18,80.17,8.13E+01,80.17,81,21659
02-05-18,80.43,81.85,80.43,81.79,23648
03-05-18,81.96,82.1,81.57,81.57,22681
04-05-18,81.46,81.74,80.63,80.63,20655
07-05-18,80.92,81.37,80.63,81.23,21091
08-05-18,81.31,81.72,81.22,81.22,23365
09-05-18,81.42,82.29,81.42,82.1,18113
10-05-18,82.29,82.5,81.68,81.68,21575
11-05-18,81.76,81.92,81.39,81.41,24648
14-05-18,81.81,81.81,81.35,81.4,20297
15-05-18,81.38,8.14E+01,81.04,81.12,19995
16-05-18,80.85,80.85,80.47,80.47,19983
17-05-18,80.56,80.56,79.47,79.47,22176
18-05-18,80.31,80.51,79.92,80.45,28683
21-05-18,80.17,80.54,80.17,80.39,25632
22-05-18,80.39,80.57,79.99,80.56,16084
23-05-18,80.84,82.11,80.68,81.91,19009
24-05-18,8.17E+01,82.85,81.5,82.75,22223
25-05-18,82.62,82.62,82.28,82.5,23115
28-05-18,83.35,83.35,82.74,83.24,17677
29-05-18,83.34,83.34,82.7,82.74,36014
30-05-18,82.7,82.74,82.24,82.39,20661
31-05-18,82.28,82.89,81.89,82.2,13984
01-06-18,82.19,82.69,82.1,82.49,8187
04-06-18,83.3,83.76,82.67,83.58,29851
05-06-18,79.16,79.5,77.85,77.93,19079
06-06-18,78.08,78.55,77.91,78.55,55176
07-06-18,77.5,78.43,77.38,78.24,16621
08-06-18,77.73,78.27,77.6,77.98,11560
12-06-18,78.11,78.38,77.65,77.87,21939
13-06-18,77.99,78.15,77.58,77.96,23170
14-06-18,77.64,78.21,77.45,78.21,13053
15-06-18,78.3,78.97,78.3,78.66,44883
18-06-18,78.76,79.58,78.76,79.33,16466
19-06-18,79.43,79.58,78.7,79.11,16882
20-06-18,79.44,79.94,79.41,79.71,16957
21-06-18,80,80.76,79.81,80.76,17210
22-06-18,80.17,80.32,79.8,80.21,18702
25-06-18,80.47,80.47,79.86,79.94,22859
26-06-18,79.5,80.24,79.4,80.03,19778
27-06-18,80.17,80.17,79.63,79.64,22120
28-06-18,78.55,80.56,78.2,80.34,17694
29-06-18,80.54,81.04,79.97,80.14,16577
02-07-18,80.09,80.64,79.63,79.9,23609
03-07-18,79.71,80.44,79.48,80.4,16430
04-07-18,80.34,80.69,80.04,80.26,14602
05-07-18,80.5,80.64,80.13,80.3,40143
06-07-18,80.44,80.85,80.18,80.78,21676
09-07-18,81.35,81.44,80.56,80.56,12799
10-07-18,81.11,81.11,80.42,80.85,25412
11-07-18,80.5,80.68,79.97,80.01,22986
12-07-18,80.58,81.26,80.26,81.19,15341
13-07-18,81.29,81.61,80.99,81.61,20435
16-07-18,81.38,81.38,80.42,80.51,16036
17-07-18,80.41,80.48,80.15,80.45,12209
18-07-18,80.65,80.77,80.35,80.4,25270
19-07-18,80.24,80.59,79.93,80.59,20482
20-07-18,80.22,81,80.22,80.61,23612
23-07-18,80.6,80.6,79.59,79.71,27896
24-07-18,79.72,79.98,79.61,79.61,27695
25-07-18,79.81,8.00E+01,79.38,79.65,27405
26-07-18,79.75,79.78,79.5,79.6,19903
27-07-18,80.21,80.49,79.93,80.49,12125
30-07-18,80.47,80.47,79.7,80.05,14503
31-07-18,80.19,80.45,80.12,80.4,11067
01-08-18,80.53,80.74,80.42,80.72,12431
02-08-18,80.58,80.58,80.13,80.3,18231
03-08-18,80.62,80.9,80.62,80.63,18959
06-08-18,81,81.53,80.98,81.48,12400
07-08-18,81.61,81.8,81.32,81.67,15526
08-08-18,81.69,81.84,81.49,81.63,12294
09-08-18,81.7,82.14,81.3,82.1,21198
10-08-18,81.66,81.98,81.45,81.48,10131
13-08-18,81.39,81.39,80.67,81.19,19293
14-08-18,81.17,81.7,81.16,81.63,19275
15-08-18,82.1,82.26,81.6,82.2,16842
16-08-18,82.24,82.25,81.87,81.93,17648
17-08-18,81.79,83,81.79,82.96,22216
20-08-18,83.74,83.74,83.28,83.31,15348
21-08-18,83.59,83.59,82.41,82.7,16560
22-08-18,82.5,82.58,81.85,82.58,21337
23-08-18,82.58,82.58,81.37,82.53,25939
24-08-18,82.3,82.3,81.37,81.55,28192
27-08-18,81.55,81.93,81.41,81.91,17560
28-08-18,82.01,82.41,81.75,82.36,19745
29-08-18,82.5,82.98,82.2,82.66,17615
30-08-18,83.2,83.75,82.61,83.75,20281
31-08-18,82.98,82.98,82.36,82.51,16015
03-09-18,82.74,82.74,82.1,82.53,18384
04-09-18,82.3,82.95,82.18,82.66,21775
05-09-18,83,83.32,82.6,82.7,17974
06-09-18,82.83,82.91,82.2,82.2,23136
07-09-18,82.39,82.63,82.02,82.24,14159
10-09-18,82.29,82.37,81.92,82.06,21098
11-09-18,81.9,82.69,81.9,82.65,17849
12-09-18,82.52,82.99,81.85,82.6,14953
13-09-18,83,83.09,82.61,82.95,12031
14-09-18,83.4,83.4,82.69,83,13802
17-09-18,83,83.4,82.89,83.35,13146
18-09-18,83.26,83.75,83.19,83.56,14132
19-09-18,83.88,83.88,82.87,82.87,19728
20-09-18,82.4,82.4,81.54,81.64,19546
21-09-18,81.8,82.58,81.24,82.58,21232
24-09-18,81.04,81.88,81.04,81.8,14801
25-09-18,81.65,81.65,81.07,81.41,18945
26-09-18,81.76,81.88,81.47,81.47,11916
27-09-18,81.82,81.85,81.43,81.52,11005
28-09-18,81.46,81.74,81.33,81.7,14845
01-10-18,81.6,81.6,80.25,80.34,19012
02-10-18,80.3,80.83,79.74,80.83,26588
03-10-18,79.54,79.78,79.41,79.78,83596
04-10-18,79.43,79.72,79.34,79.5,13759
05-10-18,79.06,79.47,78.54,79.34,15880
08-10-18,79.08,79.61,79.08,79.32,12727
09-10-18,79.2,79.77,79.05,79.49,17344
10-10-18,79.79,80.05,79.32,79.33,9387
11-10-18,78.55,78.84,78.33,78.33,19938
12-10-18,77.28,77.8,76.78,7.74E+01,17925
15-10-18,77,77.15,76.05,77,20090
16-10-18,76.37,76.9,76.2,76.65,14320
17-10-18,77.18,79.32,77.09,79.32,30217
18-10-18,77.96,78.76,77.96,78.6,40504
19-10-18,78.34,79.08,78.34,78.85,13770
22-10-18,78.61,79.11,78.5,78.95,10019
23-10-18,79,79.3,78.48,78.48,18983
24-10-18,78.51,79.37,78.51,78.79,30649
25-10-18,78.5,78.5,77.56,78.08,26437
26-10-18,78.08,78.7,77.32,78.7,25787
29-10-18,78.15,78.8,77.93,78.8,14995
30-10-18,78.15,78.8,78.11,78.58,98022
31-10-18,78.88,79.13,78.05,78.14,31045
01-11-18,77.91,78.14,77,77.99,16771
02-11-18,76.67,76.86,76.38,76.5,16239
05-11-18,76.62,76.71,75.95,76,23198
06-11-18,75.9,77.19,75.85,77.16,6077
07-11-18,77.01,78.27,76.92,78.27,14490
08-11-18,78.3,78.85,78.04,78.85,13406
09-11-18,78.86,78.86,77.6,78.57,14634
12-11-18,79.02,79.65,79.02,79.5,8813
13-11-18,79.34,80,79.23,79.73,17401
14-11-18,79.36,79.84,78.66,78.71,15515
15-11-18,78.84,79.15,77.73,78.75,14750
16-11-18,78.04,78.7,77.68,78.7,30553
19-11-18,77,77.92,76.95,77.92,18571
20-11-18,77.86,78.75,77.56,78.75,8859
21-11-18,77.66,78.75,77.25,78.75,14617
22-11-18,77.09,78.75,77,78.75,10149
23-11-18,79.5,79.6,79.07,79.57,10148
26-11-18,79.4,80.11,79.4,79.98,11385
27-11-18,79.92,80.15,79.29,80.03,12275
28-11-18,80.03,80.47,79.84,80.44,18688
29-11-18,80.38,80.5,80,80.28,15774
30-11-18,80.07,8.03E+01,78.2,78.32,15133
03-12-18,78.32,79.58,78.2,79.58,12510
04-12-18,79.76,79.76,78.79,79.31,21480
05-12-18,79.36,79.36,78.53,78.53,20230
06-12-18,78.88,80.64,78.36,80.64,17904
07-12-18,81,81.55,80.93,81.38,18666
10-12-18,81,81.19,80.12,80.25,16839
11-12-18,80.49,80.75,80.25,80.41,16571
12-12-18,80.56,81.56,80.28,81.53,13266
13-12-18,80.91,81.16,80,80.31,9928
14-12-18,79.28,81.45,79.24,81.45,18896
17-12-18,80.66,81.1,80.56,80.96,10770
18-12-18,80.53,80.53,79.87,80.19,17555
19-12-18,79.94,80.52,79.7,80.39,14402
20-12-18,79.11,82.16,79.11,81.33,34198
21-12-18,80.56,82.06,79.88,79.88,19231
24-12-18,79.24,80.13,79.2,79.83,23066
27-12-18,79.91,80.42,79.34,80.39,11103
28-12-18,79.88,81,79.88,81,8118
31-12-18,80.97,81.8,79.51,79.74,8310
02-01-19,79.31,79.31,77.49,77.49,28326
03-01-19,77.56,78.52,77.56,77.88,9862
04-01-19,77.4,78.09,77.4,77.77,7838
07-01-19,78.09,78.24,77.72,78.24,18625
08-01-19,78.32,78.98,77.39,78.98,16715
09-01-19,77.79,79.15,77.77,79.15,14377
10-01-19,79.9,79.96,79.15,79.85,9878
11-01-19,80.72,81.07,80.55,80.78,14077
14-01-19,80.84,81.58,80.54,80.6,8821
15-01-19,81.46,81.5,80.73,81.16,12242
16-01-19,81.2,81.21,80.68,81.13,14801
17-01-19,82.05,82.18,81.12,81.4,13664
18-01-19,81.71,81.8,80.99,81.09,17864
21-01-19,81.34,81.88,81.17,81.44,11940
22-01-19,81.33,81.65,81.09,81.5,12939
23-01-19,81.5,82.31,81.5,81.89,13064
24-01-19,81.95,82.18,81.4,81.52,11946
25-01-19,82.25,83.23,82,83.07,21019
29-01-19,83.72,84,82.51,84,14342
30-01-19,83.76,84.2,83.4,83.84,15492
31-01-19,83.68,83.84,82.68,82.8,22995
01-02-19,84,84,82.24,83.58,17050
04-02-19,82.7,83.34,82.2,83.34,10556
05-02-19,83.6,83.96,83,83.7,13875
06-02-19,83.73,84,83.23,83.33,11680
07-02-19,84.48,85.08,84.35,84.73,13849
08-02-19,84.97,85.55,84.74,85.34,19719
11-02-19,85.34,85.64,84.82,85.06,11102
12-02-19,85.4,85.53,85.06,85.26,14602
13-02-19,85,85.44,84.35,84.36,16055
14-02-19,84.35,84.98,84,84.56,16230
15-02-19,84.57,85.67,84.51,85.59,11266
18-02-19,85.89,86,85.01,85.7,16531
19-02-19,85.52,85.91,85.51,85.89,13990
20-02-19,86,86.15,84.25,84.53,14028
21-02-19,84.42,84.58,83.75,84.1,19453
22-02-19,83.86,85.66,83.82,85.52,10765
25-02-19,85.52,85.73,84.6,84.9,15286
26-02-19,84.55,85.08,84.06,84.3,18607
27-02-19,84.75,84.75,83.71,84.04,13553
28-02-19,84.34,84.55,83.89,84.01,17704
01-03-19,84.51,85.88,84.5,85.75,15860
04-03-19,86.31,86.42,85.21,85.62,28881
05-03-19,85.5,86.31,84.95,85.98,15776
06-03-19,86.53,86.9,86.09,86.41,18864
07-03-19,86.99,87.45,86.74,87.23,13305
08-03-19,86.79,87.76,86.74,86.83,17095
11-03-19,86.68,87.32,86.6,87.05,13069
12-03-19,87.4,87.49,86.86,87.15,14218
13-03-19 16:00,86.76,87.03,86.41,87.03,20632
14-03-19 16:00,86.46,87.24,86.35,87.24,13184
15-03-19 16:00,87.73,88.1,87.6,87.98,11892
18-03-19 16:00,88,88,87.51,87.58,16107
19-03-19 16:00,87.84,88.23,87.68,88.12,20003
20-03-19 16:00,88.19,88.39,87.88,88.24,12508
21-03-19 16:00,88.25,88.26,87.66,87.66,41327
22-03-19 16:00,88.65,88.83,88.32,88.5,12676
25-03-19 16:00,87.76,88.89,87.76,88.89,12585
26-03-19 16:00,88.88,89.67,88.68,89.56,19880
27-03-19 16:00,89.8,89.87,89.11,89.33,16980
28-03-19 16:00,89.25,89.59,89,89.36,21424
29-03-19 16:00,89.55,89.86,89.37,89.48,18461
01-04-19 16:00,89.22,89.22,87.79,87.79,20851
02-04-19 16:00,88,89.2,87.6,87.98,22565
03-04-19 16:00,88.65,90,88.15,88.27,19014
04-04-19 16:00,88.26,88.26,86.85,87.03,26730
05-04-19 16:00,86.76,86.76,86.04,86.04,15798
08-04-19 16:00,86.43,86.9,86.1,86.6,19167
09-04-19 16:00,87.03,87.03,86.16,86.37,15422
10-04-19 16:00,86.64,87.13,86.26,86.78,19168
11-04-19 16:00,86.92,87.22,86.78,87.11,12321
12-04-19 16:00,87.2,87.85,87.2,87.68,18561
15-04-19 16:00,88.02,88.25,87.45,87.45,26100
16-04-19 16:00,88.5,88.5,87.07,87.46,13255
17-04-19 16:00,87.38,87.53,86.55,86.98,15326
18-04-19 16:00,87.51,87.51,86.33,86.42,11982
23-04-19 16:00,86.5,87.1,86.31,87.1,14955
24-04-19 16:00,87.46,88.16,87.23,87.96,12437
26-04-19 16:00,88.84,89.58,88.45,89.58,22315
29-04-19 16:00,89.59,89.59,87.58,87.8,25225
30-04-19 16:00,87.56,87.56,86.4,86.55,32790
01-05-19 16:00,86.55,87.32,86.55,86.8,39051
02-05-19 16:00,86.55,86.64,85.59,85.86,19856
03-05-19 16:00,86.25,86.43,85.57,85.68,31379
06-05-19 16:00,85.6,85.62,84.95,85.33,28639
07-05-19 16:00,85.57,86.14,85.35,85.45,21381
08-05-19 16:00,84.89,85.26,84.51,85.11,16915
09-05-19 16:00,85.2,86,84.9,85.75,16348
10-05-19 16:00,85.4,86.7,85.4,86.7,19747
13-05-19 16:00,86.85,87.79,86.7,87.79,246640
14-05-19 16:00,87.81,87.81,86.96,87.1,29525
15-05-19 16:00,87.45,87.45,86.38,87.01,25442
16-05-19 16:00,86.71,88,86.71,87.83,17414
17-05-19 16:00,89,89.5,88.66,88.91,22543
20-05-19 16:00,89.6,89.6,88.37,88.94,16438
21-05-19 16:00,87.97,90.22,87.8,90.12,20352
22-05-19 16:00,90.55,91,89.5,90.12,31661
23-05-19 16:00,90.51,91.01,90.21,90.9,21377
24-05-19 16:00,90.89,91.33,90.63,91.2,19965
27-05-19 16:00,91.3,91.3,90.72,90.84,43235
28-05-19 16:00,91.25,91.34,90.79,90.94,11567
29-05-19 16:00,90.9,90.9,89.71,90.11,27969
30-05-19 16:00,91,91,88.16,88.2,22532
31-05-19 16:00,87.84,88.89,87.84,88.43,17851
03-06-19 16:00,89.01,89.87,88.09,89.33,28589
04-06-19 16:00,89.49,90.24,89.24,90.04,21770
05-06-19 16:00,90.9,90.9,88.83,88.84,26836
06-06-19 16:00,89.81,90.79,89.54,90.59,18795
07-06-19 16:00,90.77,91.45,90.3,91.33,18802
